value,datetime,datetime_utc,tz_time,geo_id,geo_name
16.75,2025-05-27 00:00:00+02:00,2025-05-26T22:00:00Z,2025-05-26T22:00:00.000Z,8741,Península
37.5,2025-05-27 00:15:00+02:00,2025-05-26T22:15:00Z,2025-05-26T22:15:00.000Z,8741,Península
25.0,2025-05-27 00:30:00+02:00,2025-05-26T22:30:00Z,2025-05-26T22:30:00.000Z,8741,Península
50.0,2025-05-27 00:45:00+02:00,2025-05-26T22:45:00Z,2025-05-26T22:45:00.000Z,8741,Península
0.0,2025-05-27 01:00:00+02:00,2025-05-26T23:00:00Z,2025-05-26T23:00:00.000Z,8741,Península
0.0,2025-05-27 01:15:00+02:00,2025-05-26T23:15:00Z,2025-05-26T23:15:00.000Z,8741,Península
0.0,2025-05-27 01:30:00+02:00,2025-05-26T23:30:00Z,2025-05-26T23:30:00.000Z,8741,Península
0.0,2025-05-27 01:45:00+02:00,2025-05-26T23:45:00Z,2025-05-26T23:45:00.000Z,8741,Península
74.75,2025-05-27 02:00:00+02:00,2025-05-27T00:00:00Z,2025-05-27T00:00:00.000Z,8741,Península
78.75,2025-05-27 02:15:00+02:00,2025-05-27T00:15:00Z,2025-05-27T00:15:00.000Z,8741,Península
103.75,2025-05-27 02:30:00+02:00,2025-05-27T00:30:00Z,2025-05-27T00:30:00.000Z,8741,Península
112.5,2025-05-27 02:45:00+02:00,2025-05-27T00:45:00Z,2025-05-27T00:45:00.000Z,8741,Península
82.25,2025-05-27 03:00:00+02:00,2025-05-27T01:00:00Z,2025-05-27T01:00:00.000Z,8741,Península
80.75,2025-05-27 03:15:00+02:00,2025-05-27T01:15:00Z,2025-05-27T01:15:00.000Z,8741,Península
79.5,2025-05-27 03:30:00+02:00,2025-05-27T01:30:00Z,2025-05-27T01:30:00.000Z,8741,Península
0.0,2025-05-27 03:45:00+02:00,2025-05-27T01:45:00Z,2025-05-27T01:45:00.000Z,8741,Península
93.0,2025-05-27 04:00:00+02:00,2025-05-27T02:00:00Z,2025-05-27T02:00:00.000Z,8741,Península
89.25,2025-05-27 04:15:00+02:00,2025-05-27T02:15:00Z,2025-05-27T02:15:00.000Z,8741,Península
85.5,2025-05-27 04:30:00+02:00,2025-05-27T02:30:00Z,2025-05-27T02:30:00.000Z,8741,Península
33.75,2025-05-27 04:45:00+02:00,2025-05-27T02:45:00Z,2025-05-27T02:45:00.000Z,8741,Península
29.25,2025-05-27 05:00:00+02:00,2025-05-27T03:00:00Z,2025-05-27T03:00:00.000Z,8741,Península
28.75,2025-05-27 05:15:00+02:00,2025-05-27T03:15:00Z,2025-05-27T03:15:00.000Z,8741,Península
23.0,2025-05-27 05:30:00+02:00,2025-05-27T03:30:00Z,2025-05-27T03:30:00.000Z,8741,Península
72.0,2025-05-27 05:45:00+02:00,2025-05-27T03:45:00Z,2025-05-27T03:45:00.000Z,8741,Península
119.75,2025-05-27 06:00:00+02:00,2025-05-27T04:00:00Z,2025-05-27T04:00:00.000Z,8741,Península
93.75,2025-05-27 06:15:00+02:00,2025-05-27T04:15:00Z,2025-05-27T04:15:00.000Z,8741,Península
38.75,2025-05-27 06:30:00+02:00,2025-05-27T04:30:00Z,2025-05-27T04:30:00.000Z,8741,Península
69.75,2025-05-27 06:45:00+02:00,2025-05-27T04:45:00Z,2025-05-27T04:45:00.000Z,8741,Península
297.5,2025-05-27 07:00:00+02:00,2025-05-27T05:00:00Z,2025-05-27T05:00:00.000Z,8741,Península
101.25,2025-05-27 07:15:00+02:00,2025-05-27T05:15:00Z,2025-05-27T05:15:00.000Z,8741,Península
46.25,2025-05-27 07:30:00+02:00,2025-05-27T05:30:00Z,2025-05-27T05:30:00.000Z,8741,Península
166.0,2025-05-27 07:45:00+02:00,2025-05-27T05:45:00Z,2025-05-27T05:45:00.000Z,8741,Península
0.0,2025-05-27 08:00:00+02:00,2025-05-27T06:00:00Z,2025-05-27T06:00:00.000Z,8741,Península
43.0,2025-05-27 08:15:00+02:00,2025-05-27T06:15:00Z,2025-05-27T06:15:00.000Z,8741,Península
20.0,2025-05-27 08:30:00+02:00,2025-05-27T06:30:00Z,2025-05-27T06:30:00.000Z,8741,Península
20.0,2025-05-27 08:45:00+02:00,2025-05-27T06:45:00Z,2025-05-27T06:45:00.000Z,8741,Península
0.0,2025-05-27 09:00:00+02:00,2025-05-27T07:00:00Z,2025-05-27T07:00:00.000Z,8741,Península
0.0,2025-05-27 09:15:00+02:00,2025-05-27T07:15:00Z,2025-05-27T07:15:00.000Z,8741,Península
0.0,2025-05-27 09:30:00+02:00,2025-05-27T07:30:00Z,2025-05-27T07:30:00.000Z,8741,Península
0.0,2025-05-27 09:45:00+02:00,2025-05-27T07:45:00Z,2025-05-27T07:45:00.000Z,8741,Península
0.0,2025-05-27 10:00:00+02:00,2025-05-27T08:00:00Z,2025-05-27T08:00:00.000Z,8741,Península
0.0,2025-05-27 10:15:00+02:00,2025-05-27T08:15:00Z,2025-05-27T08:15:00.000Z,8741,Península
0.0,2025-05-27 10:30:00+02:00,2025-05-27T08:30:00Z,2025-05-27T08:30:00.000Z,8741,Península
0.0,2025-05-27 10:45:00+02:00,2025-05-27T08:45:00Z,2025-05-27T08:45:00.000Z,8741,Península
