value,datetime,datetime_utc,tz_time,geo_id,geo_name
0.0,2025-12-08 00:00:00+01:00,2025-12-07T23:00:00Z,2025-12-07T23:00:00.000Z,8741,Península
0.0,2025-12-08 00:15:00+01:00,2025-12-07T23:15:00Z,2025-12-07T23:15:00.000Z,8741,Península
0.0,2025-12-08 00:30:00+01:00,2025-12-07T23:30:00Z,2025-12-07T23:30:00.000Z,8741,Península
0.0,2025-12-08 00:45:00+01:00,2025-12-07T23:45:00Z,2025-12-07T23:45:00.000Z,8741,Península
15.0,2025-12-08 01:00:00+01:00,2025-12-08T00:00:00Z,2025-12-08T00:00:00.000Z,8741,Península
15.0,2025-12-08 01:15:00+01:00,2025-12-08T00:15:00Z,2025-12-08T00:15:00.000Z,8741,Península
24.0,2025-12-08 01:30:00+01:00,2025-12-08T00:30:00Z,2025-12-08T00:30:00.000Z,8741,Península
15.0,2025-12-08 01:45:00+01:00,2025-12-08T00:45:00Z,2025-12-08T00:45:00.000Z,8741,Península
0.0,2025-12-08 02:00:00+01:00,2025-12-08T01:00:00Z,2025-12-08T01:00:00.000Z,8741,Península
20.25,2025-12-08 02:15:00+01:00,2025-12-08T01:15:00Z,2025-12-08T01:15:00.000Z,8741,Península
4.75,2025-12-08 02:30:00+01:00,2025-12-08T01:30:00Z,2025-12-08T01:30:00.000Z,8741,Península
0.0,2025-12-08 02:45:00+01:00,2025-12-08T01:45:00Z,2025-12-08T01:45:00.000Z,8741,Península
0.0,2025-12-08 03:00:00+01:00,2025-12-08T02:00:00Z,2025-12-08T02:00:00.000Z,8741,Península
0.0,2025-12-08 03:15:00+01:00,2025-12-08T02:15:00Z,2025-12-08T02:15:00.000Z,8741,Península
0.0,2025-12-08 03:30:00+01:00,2025-12-08T02:30:00Z,2025-12-08T02:30:00.000Z,8741,Península
1.25,2025-12-08 03:45:00+01:00,2025-12-08T02:45:00Z,2025-12-08T02:45:00.000Z,8741,Península
0.0,2025-12-08 04:00:00+01:00,2025-12-08T03:00:00Z,2025-12-08T03:00:00.000Z,8741,Península
0.0,2025-12-08 04:15:00+01:00,2025-12-08T03:15:00Z,2025-12-08T03:15:00.000Z,8741,Península
0.0,2025-12-08 04:30:00+01:00,2025-12-08T03:30:00Z,2025-12-08T03:30:00.000Z,8741,Península
